,id,channel_sales,cons_gas_12m,date_activ,date_end,date_modif_prod,date_renewal,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,cons_combined,forecast_cons_combined,margins_combined_ele,churn
7393,e730f1614f4d978d48a2b6ed70d4eb52,usilxuppasemubllopkaafesmlibmsdf,0,2010-12-14,2016-12-14,2015-11-01,2015-12-16,0.0,19.79,0.143478,0.0,44.31137796,f,1,211.19,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,17651,2616.47,7.12,0
7394,e9af380f0c615a50141d581227708113,lmkebamcaaclubfxadlmueccxoimlema,0,2010-07-03,2016-07-02,2010-07-03,2015-07-04,0.0,15.2,0.16463699999999998,0.087381,44.31137796,f,1,320.32,6,ldkssxwpmemidmecebumciepifcamkci,13.856,38426,11413.65,34.9,0
7395,222687467d3b680113c888de7161310f,lmkebamcaaclubfxadlmueccxoimlema,0,2012-11-28,2016-06-01,2016-01-12,2015-06-08,0.0,357.54,0.09502200000000001,0.086748,58.99595196,f,1,712.48,3,lxidpiddsbxsbosboudacockeimpuepw,51.0,151677,22899.65,-10.4,0
7396,d61479197043753c842828ec7960e12c,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-11-05,2016-11-05,2009-11-05,2015-11-06,0.0,16.3,0.146348,0.0,46.30537836,f,1,27.9,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392000000000001,20660,295.65,42.18,0
7397,3076c6d4a060e12a049d1700d9b09cf3,ewpakwlliwisiwduibdlfmalxowmwpci,0,2013-06-06,2016-06-06,2015-04-29,2015-06-14,0.0,19.61,0.14027699999999999,0.0,44.31137796,f,1,127.09,3,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392000000000001,11133,1652.78,30.32,0
7398,d3c81d75476e86f2a99406e5e60d1bcc,sddiedcslfslkckwlfkdpoeeailfpeds,132471,2013-05-27,2016-05-27,2015-11-01,2015-06-03,0.0,133.95,0.11008299999999999,0.09374600000000001,40.606701,t,2,949.48,3,ldkssxwpmemidmecebumciepifcamkci,29.7,164661,35849.270000000004,-3.84,0
7399,8f551e93f704868b326c8b02dbaf24fb,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-10-29,2016-10-29,2009-10-29,2015-10-30,0.0,16.16,0.146348,0.0,45.80687796,f,1,84.84,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,6097,913.98,36.16,0
7400,44df47d83d94ede2cfa402419807c8cd,foosdfpfkusacimwkcsosbicdxkicaua,19088,2012-03-07,2016-03-07,2013-11-05,2015-03-09,0.0,130.32,0.120372,0.103487,40.606701,t,3,211.97,4,lxidpiddsbxsbosboudacockeimpuepw,25.0,18259,3289.42,67.62,0
7401,a359dfc21846f4a59ea36840b4ae9d17,foosdfpfkusacimwkcsosbicdxkicaua,0,2010-01-15,2017-01-15,2015-11-17,2016-01-17,0.0,16.3,0.14126,0.0,44.31137796,f,1,153.16,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,10703,1585.16,59.52,0
7402,7b26d989d54c52dc16561e637f71edbd,lmkebamcaaclubfxadlmueccxoimlema,0,2010-04-29,2016-04-29,2010-04-29,2015-04-30,0.0,16.12,0.16463699999999998,0.087381,44.31137796,f,1,431.24,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.8,1849186,9584.3,51.2,0
7403,901a7c0285f96cb15dcf20226756fee1,foosdfpfkusacimwkcsosbicdxkicaua,1192414,2010-01-21,2016-11-22,2010-01-21,2015-11-23,0.0,20.82,0.165022,0.08638,44.31137796,t,2,228.85,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.4,1903366,10300.64,10.68,0
7404,91a7a9ecfff8004fb931bacd3c1dc998,usilxuppasemubllopkaafesmlibmsdf,0,2012-01-27,2017-01-27,2015-11-16,2016-01-28,0.0,18.57,0.143805,0.0,44.31137796,f,1,138.47,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,49538,3219.13,69.36,0
7405,bf2f43df68a9311efb08db4527757b79,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-03-08,2016-05-29,2014-11-27,2014-03-10,0.0,13.46,0.16638699999999998,0.101255,45.30837756,f,1,12.65,4,lxidpiddsbxsbosboudacockeimpuepw,10.392000000000001,8514,346.29,43.56,0
7406,746ac42095ba42368eeb3874feab7072,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-02-16,2016-02-15,2009-02-16,2015-02-16,0.0,131.41,0.1017,0.092659,58.99595196,f,1,681.84,7,ldkssxwpmemidmecebumciepifcamkci,24.0,108996,19306.21,0.0,0
7407,ffccdcc071bb55e276f9dbcaa5241c0a,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-11-06,2016-11-06,2015-09-20,2015-11-09,0.0,17.44,0.162461,0.083816,45.30837756,f,1,82.36,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392000000000001,13477,2693.33,25.2,0
7408,61f985c19c716b22022bdf28b797cb71,foosdfpfkusacimwkcsosbicdxkicaua,1524,2011-07-08,2016-07-08,2011-07-08,2015-07-09,0.0,118.6,0.11008299999999999,0.09374600000000001,40.606701,t,2,972.31,5,lxidpiddsbxsbosboudacockeimpuepw,31.5,144869,13934.64,-6.64,0
7409,ed7f1732c6de5ce8004d61c4fa7fcef1,foosdfpfkusacimwkcsosbicdxkicaua,0,2011-01-31,2016-01-31,2011-01-31,2015-02-01,0.0,18.57,0.14669400000000002,0.0,44.31137796,f,1,43.82,5,lxidpiddsbxsbosboudacockeimpuepw,13.15,17457,431.88,65.76,0
7410,e46bb9a2dc590624ecd7c29e2b2d2c1c,foosdfpfkusacimwkcsosbicdxkicaua,0,2011-06-02,2016-06-02,2015-04-29,2015-06-14,0.0,21.54,0.145137,0.0,44.31137796,f,1,72.05,5,lxidpiddsbxsbosboudacockeimpuepw,12.5,5742,858.79,40.72,0
7411,e9fa1c7df407dabedda6f72abc7394f3,usilxuppasemubllopkaafesmlibmsdf,0,2011-05-27,2016-05-27,2011-05-27,2015-06-03,0.0,15.91,0.14571099999999998,0.0,44.31137796,f,1,58.75,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,21210,578.82,48.84,0
7412,70082fd2b0565f09953046bf40e23f59,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-05-15,2016-05-15,2012-05-15,2015-05-23,0.0,18.86,0.14571099999999998,0.0,44.31137796,f,1,120.09,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,870073,2644.09,48.84,0
7413,f9a9e331d126c4972dfad8c80541e95a,foosdfpfkusacimwkcsosbicdxkicaua,0,2007-03-09,2017-01-03,2007-03-09,2016-01-04,0.0,0.0,0.0006,0.0,0.0,f,1,86.83,9,lxidpiddsbxsbosboudacockeimpuepw,13.2,13142,420.0,66.24,0
7414,0e1513c1b8d6dce6f6f3c72d695a1c64,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-07-29,2016-07-29,2009-07-29,2015-07-31,0.0,62.56,0.144902,0.0,44.31137796,f,1,50.9,7,ldkssxwpmemidmecebumciepifcamkci,13.2,3725,554.7,37.24,0
7415,961f6bb299cd5f03eb590014e30e9647,foosdfpfkusacimwkcsosbicdxkicaua,0,2010-10-21,2016-10-21,2015-08-27,2015-10-22,0.0,0.41,0.14346,0.0,46.30537836,f,1,17.13,5,lxidpiddsbxsbosboudacockeimpuepw,13.2,1950,670.48,54.88,0
7416,47e8ea1873d3a96d5343368d3c64af4b,foosdfpfkusacimwkcsosbicdxkicaua,0,2010-02-09,2016-02-09,2010-02-09,2015-02-11,0.0,129.24,0.1169,0.10001499999999999,40.606701,f,1,141.69,6,lxidpiddsbxsbosboudacockeimpuepw,20.785,12639,2302.4700000000003,83.04,0
7417,91ec47d5d966e946651154034206c5d6,foosdfpfkusacimwkcsosbicdxkicaua,0,2011-08-24,2016-08-24,2015-06-16,2015-08-25,0.0,15.17,0.141434,0.0,44.31137796,f,1,299.73,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,32344,3389.94,28.08,0
7418,16283fb04b69b39655e6bc1a7c9d4160,lmkebamcaaclubfxadlmueccxoimlema,0,2011-05-25,2016-05-24,2011-05-25,2015-05-31,0.0,16.41,0.165793,0.08853899999999999,44.31137796,f,1,96.57,5,ldkssxwpmemidmecebumciepifcamkci,14.5,3647988,2684.19,53.58,0
7419,e963e67d012bd00002dbe9f478d40d8a,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-08-10,2016-08-10,2015-06-17,2015-08-11,0.0,38.41,0.162326,0.08506799999999999,44.31137796,f,1,193.85,6,ldkssxwpmemidmecebumciepifcamkci,13.856,23983,2348.39,29.4,0
7420,5c45c713bc7e495c9e1a480653e3cca6,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-07-30,2016-07-30,2013-10-30,2015-07-31,0.0,0.0,0.14316600000000002,0.0,44.31137796,f,1,385.77,4,lxidpiddsbxsbosboudacockeimpuepw,13.15,26308,3928.11,54.06,0
7421,cc29d299ca01850e335a04ddee9639e7,lmkebamcaaclubfxadlmueccxoimlema,0,2009-09-07,2016-09-07,2009-09-07,2015-09-08,0.0,18.12,0.144902,0.0,44.31137796,f,1,58.05,6,lxidpiddsbxsbosboudacockeimpuepw,13.856,5069,1522.87,26.8,0
7422,25a17d6b80533c45a2a5298990a8c177,foosdfpfkusacimwkcsosbicdxkicaua,236160,2011-10-25,2016-10-25,2011-10-25,2015-10-28,0.0,25.08,0.145789,0.0,44.31137796,f,1,176.73,4,lxidpiddsbxsbosboudacockeimpuepw,11.0,20516,4645.5,19.02,0
7423,111a64bcac35e10797943e9ed87fb554,foosdfpfkusacimwkcsosbicdxkicaua,531,2012-08-20,2016-08-20,2015-07-11,2015-08-21,0.0,144.79,0.114603,0.098261,40.606701,t,3,202.13,3,lxidpiddsbxsbosboudacockeimpuepw,41.0,19245,3699.18,51.36,0
7424,c9ca32c2e9fe5195117f199e4311903a,foosdfpfkusacimwkcsosbicdxkicaua,0,2011-11-23,2016-09-25,2015-09-25,2014-12-17,0.0,16.02,0.138847,0.0,44.31137796,f,1,30.14,4,lxidpiddsbxsbosboudacockeimpuepw,10.39,39653,393.96,20.16,0
7425,6f60f11f188850387e1815935f7853f8,foosdfpfkusacimwkcsosbicdxkicaua,29469,2010-04-30,2016-04-30,2015-04-29,2015-05-01,0.0,117.17,0.11576099999999999,0.09941900000000001,40.606701,t,2,574.67,6,lxidpiddsbxsbosboudacockeimpuepw,25.096999999999998,42119,4188.32,60.52,0
7426,15ef6e10bc37a5d852fb32c548c87b1e,foosdfpfkusacimwkcsosbicdxkicaua,0,2013-02-21,2016-02-21,2015-02-05,2015-02-23,0.0,16.28,0.23777600000000002,0.0,44.31137796,f,1,392.04,3,lxidpiddsbxsbosboudacockeimpuepw,10.392000000000001,4960,798.73,-230.88,1
7427,5780339b72eb5bf483d486800063572b,foosdfpfkusacimwkcsosbicdxkicaua,588415,2009-08-04,2016-06-07,2009-08-04,2015-06-08,0.0,16.38,0.142819,0.0,44.31137796,t,2,187.75,6,ldkssxwpmemidmecebumciepifcamkci,14.7,17917,4344.6,42.88,0
7428,c0e4a084c298deb996a2ab1a2e4e9598,foosdfpfkusacimwkcsosbicdxkicaua,0,2008-08-08,2016-08-07,2015-07-10,2015-08-09,0.0,0.0,0.09802899999999999,0.089752,58.99595196,f,1,75.3,7,ldkssxwpmemidmecebumciepifcamkci,6.6,8075,684.28,-2.04,0
7429,d133f03437b35371454e9c510e560038,usilxuppasemubllopkaafesmlibmsdf,0,2010-08-31,2016-08-31,2015-07-11,2015-09-01,0.0,144.87,0.114603,0.098261,40.606701,f,1,194.29,5,ldkssxwpmemidmecebumciepifcamkci,44.5,17957,2444.24,55.68,0
7430,afe1c3bafd548d2005d77f3841951811,foosdfpfkusacimwkcsosbicdxkicaua,0,2013-02-28,2016-02-29,2015-12-16,2015-03-09,0.0,15.93,0.138598,0.0,44.31137796,f,1,26.49,3,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,1808,264.44,69.36,0
7431,195bc2be30bb50804f5de94886734317,foosdfpfkusacimwkcsosbicdxkicaua,5629,2011-05-24,2016-10-20,2011-05-24,2015-10-23,0.0,18.72,0.146348,0.0,45.80687796,t,5,39.33,5,lxidpiddsbxsbosboudacockeimpuepw,12.5,7496,1283.71,43.6,0
7432,fca2a0ccbb097aaf185c56ecb9707f8f,ewpakwlliwisiwduibdlfmalxowmwpci,0,2013-05-14,2016-05-14,2015-04-29,2015-05-23,0.0,131.76,0.11576099999999999,0.09941900000000001,40.606701,f,2,259.22,3,ldkssxwpmemidmecebumciepifcamkci,43.45,23899,5752.96,92.22,0
7433,e0db09e4bcd2c09604a9462a5b4322f9,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-08-04,2016-08-19,2015-08-17,2014-08-06,0.0,74.9,0.157894,0.13229000000000002,41.1052014,f,1,386.99,3,lxidpiddsbxsbosboudacockeimpuepw,17.320999999999998,62716,3008.48,90.84,0
7434,c0252ff8e18506c96cb02e9cbd1beb83,lmkebamcaaclubfxadlmueccxoimlema,0,2012-07-24,2016-08-05,2015-06-20,2015-08-06,0.0,10.69,0.14166600000000001,0.0,44.31137796,f,1,150.31,4,ldkssxwpmemidmecebumciepifcamkci,10.35,16063,4117.98,21.96,0
7435,13195915051889344b23650cecdaf71c,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-04-13,2016-04-13,2015-10-21,2015-04-14,0.0,290.01,0.097634,0.090062,58.99595196,f,1,403.58,4,lxidpiddsbxsbosboudacockeimpuepw,15.0,43785,3982.98,-1.56,0
7436,a27a03be4dc00378c678b4948b5c1980,foosdfpfkusacimwkcsosbicdxkicaua,605,2005-09-07,2016-09-07,2005-09-07,2015-09-08,0.0,5.69,0.144902,0.0,44.31137796,t,3,85.99,10,ldkssxwpmemidmecebumciepifcamkci,13.8,5630,838.07,26.7,0
7437,375e0010b89ee4aad206ee23271a6939,ewpakwlliwisiwduibdlfmalxowmwpci,0,2012-03-23,2016-03-23,2012-03-23,2015-03-25,0.0,132.52,0.1169,0.10001499999999999,40.606701,f,1,314.81,4,ldkssxwpmemidmecebumciepifcamkci,25.0,31774,5725.99,67.62,0
7438,0364e065a59423974aa6b582f2f1f9b2,foosdfpfkusacimwkcsosbicdxkicaua,0,2004-04-12,2016-12-16,2014-11-17,2015-12-17,0.0,131.77,0.11523699999999999,0.100123,40.606701,f,1,270.65,12,ldkssxwpmemidmecebumciepifcamkci,16.97,16750,2086.42,1.479999999999998,0
7439,05ebb79f59c9462b411f9c6239fe814d,foosdfpfkusacimwkcsosbicdxkicaua,0,2010-05-27,2016-05-26,2010-05-27,2015-05-31,0.0,148.97,0.095558,0.087283,58.99595196,f,1,834.18,6,lxidpiddsbxsbosboudacockeimpuepw,29.7,338999,26869.47,-4.62,0
7440,79de11f7227b3bb0e0412fa5e788040b,foosdfpfkusacimwkcsosbicdxkicaua,0,2011-08-11,2016-08-11,2011-08-11,2015-08-13,0.0,13.76,0.14571099999999998,0.0,44.31137796,f,1,56.1,4,lxidpiddsbxsbosboudacockeimpuepw,10.392000000000001,3888,583.35,24.72,0
7441,a52f251b45f64f7534d6717dc031c367,foosdfpfkusacimwkcsosbicdxkicaua,13748,2010-05-24,2016-05-24,2010-05-24,2015-05-29,0.0,18.77,0.144902,0.0,44.31137796,t,2,48.24,6,lxidpiddsbxsbosboudacockeimpuepw,13.856,3475,520.43,51.12,0
7442,62db210cc93cf358e3e899ee05e1c123,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-05-03,2016-05-03,2012-05-03,2015-05-04,0.0,130.32,0.11690999999999999,0.10057200000000001,40.606701,f,1,66.64,4,lxidpiddsbxsbosboudacockeimpuepw,25.0,10497,1004.38,90.54,0
7443,47a2cf778dbc78b00821f0ec5e037ee0,foosdfpfkusacimwkcsosbicdxkicaua,0,2008-06-26,2016-05-13,2008-06-26,2015-05-18,0.0,132.66,0.10016699999999999,0.091892,58.99595196,f,1,174.84,8,ldkssxwpmemidmecebumciepifcamkci,5.5,17544,2356.04,-0.84,0
7444,4cd03364f02d2fe703cecb14272f16bb,ewpakwlliwisiwduibdlfmalxowmwpci,0,2012-11-26,2016-11-26,2012-11-26,2015-11-27,0.0,16.42,0.236794,0.0,44.31137796,f,1,331.16,3,ldkssxwpmemidmecebumciepifcamkci,10.392000000000001,3241,778.45,-1.98,0
7445,a6ad7fa0ead57ea425a7f5415d02187d,foosdfpfkusacimwkcsosbicdxkicaua,753988,2013-02-04,2016-02-04,2013-02-04,2015-02-05,0.0,144.4,0.11863599999999999,0.10175,40.606701,t,2,320.45,3,lxidpiddsbxsbosboudacockeimpuepw,32.3,41122,5975.21,96.72,0
7446,c2f8525aacb2947618a099fe383258b2,foosdfpfkusacimwkcsosbicdxkicaua,0,2008-10-09,2016-12-31,2008-10-09,2016-01-01,0.0,131.37,0.092453,0.086393,59.17346796,f,1,0.0,7,ldkssxwpmemidmecebumciepifcamkci,60.0,0,0.0,0.24,0
7447,ac4014f4c6970076ababcd738d3e7b95,foosdfpfkusacimwkcsosbicdxkicaua,0,2010-05-21,2016-05-21,2010-05-21,2015-05-31,0.0,144.75,0.115174,0.098837,40.606701,f,1,155.65,6,lxidpiddsbxsbosboudacockeimpuepw,15.3,15506,3110.67,44.04,0
7448,bc929635aa408aa718845a649c3e2612,foosdfpfkusacimwkcsosbicdxkicaua,0,2013-06-10,2016-06-10,2015-05-22,2015-06-14,0.0,149.23,0.114603,0.098261,40.606701,f,1,589.65,3,ldkssxwpmemidmecebumciepifcamkci,15.001,67739,19995.04,27.44,0
7449,0ee66dce93a8abf77115931e74c41513,lmkebamcaaclubfxadlmueccxoimlema,0,2010-02-15,2016-06-18,2010-02-15,2015-06-23,0.0,131.09,0.10016699999999999,0.091892,58.99595196,f,1,445.88,6,ldkssxwpmemidmecebumciepifcamkci,23.1,384800,8387.84,-4.8,0
7450,83515b52f90127e522ead3c74419de9c,foosdfpfkusacimwkcsosbicdxkicaua,20641,2013-06-04,2016-06-04,2015-05-22,2015-06-14,0.0,112.97,0.11518199999999999,0.098841,40.606701,t,2,533.04,3,ldkssxwpmemidmecebumciepifcamkci,26.4,92799,10843.79,48.48,0
7451,801eb914b5663ad8a02ed79f38f4d343,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-07-09,2016-11-01,2015-11-01,2014-07-09,0.0,15.44,0.16304000000000002,0.084395,45.30837756,f,1,42.06,7,ldkssxwpmemidmecebumciepifcamkci,10.392000000000001,8479,625.79,26.52,0
7452,2a0bc1ae60a1c140042dd49133c1e10a,foosdfpfkusacimwkcsosbicdxkicaua,0,2011-03-03,2016-03-03,2011-03-03,2015-03-06,0.0,0.0,0.0,0.0,0.0,f,1,307.95,5,lxidpiddsbxsbosboudacockeimpuepw,13.86,24049,0.0,57.22,0
7453,d0738fbbd38bc99784ae416c57769ed7,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-06-12,2016-07-08,2015-05-23,2015-07-09,0.0,16.28,0.14317,0.0,44.31137796,f,1,56.24,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,19228,1031.38,48.84,0
7454,14d6c5a28594f806be39ec1d3488572d,foosdfpfkusacimwkcsosbicdxkicaua,0,2013-01-24,2017-01-24,2013-01-24,2016-01-25,0.0,160.45,0.120372,0.103487,40.606701,f,1,30.8,3,lxidpiddsbxsbosboudacockeimpuepw,19.8,2926,664.28,98.88,0
7455,e239839c892fdd7b14c8c7d34da65500,foosdfpfkusacimwkcsosbicdxkicaua,0,2013-06-14,2016-06-14,2015-11-01,2015-06-23,0.0,25.52,0.16405699999999998,0.08680299999999999,44.31137796,f,1,460.58,3,lxidpiddsbxsbosboudacockeimpuepw,13.856,4543676,4810.63,40.4,0
7456,81d988f2305793a7d96b08b2d384f633,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-09-16,2016-09-15,2015-08-26,2015-09-16,0.0,131.76,0.098925,0.09135,58.99595196,f,1,76.98,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,9.9,18223,1272.6,-3.64,0
7457,983bcfb51f2617aa65ebd0bd8e006242,foosdfpfkusacimwkcsosbicdxkicaua,4966,2008-07-11,2016-07-10,2015-06-19,2015-07-12,0.0,132.08,0.099636,0.09135900000000001,58.99595196,t,2,46.01,8,ldkssxwpmemidmecebumciepifcamkci,4.0,4265,642.88,-1.0,0
7458,dd91cb257c9b4bddf3e575ea755bdcac,usilxuppasemubllopkaafesmlibmsdf,0,2011-05-06,2016-05-06,2014-04-23,2015-05-14,0.0,18.4,0.14571099999999998,0.0,44.31137796,f,1,76.78,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,6708,2170.17,51.12,0
7459,71a3d4f52675b0fd61a8cc05781f24f7,lmkebamcaaclubfxadlmueccxoimlema,0,2010-07-26,2016-07-26,2010-07-26,2015-07-27,0.0,37.56,0.16405699999999998,0.08680299999999999,44.31137796,f,1,302.12,6,lxidpiddsbxsbosboudacockeimpuepw,13.164000000000001,1688537,12108.470000000001,33.18,0
7460,2456593c8f417162e2967f92e70b0eea,foosdfpfkusacimwkcsosbicdxkicaua,0,2008-07-01,2016-12-31,2008-07-01,2016-01-01,0.0,375.13,0.092453,0.086393,59.17346796,f,1,0.0,8,ldkssxwpmemidmecebumciepifcamkci,200.0,0,0.0,0.72,0
7461,d1beab523d8281eaf38abf78a27d5e9c,foosdfpfkusacimwkcsosbicdxkicaua,6363,2012-12-13,2016-12-13,2012-12-13,2015-12-14,0.0,8.67,0.16403,0.0,44.31137796,f,1,709.07,3,lxidpiddsbxsbosboudacockeimpuepw,11.5,21194,3585.94,-2.4,1
7462,ede3d906ac1410d3a53162a9f30b1b58,usilxuppasemubllopkaafesmlibmsdf,5357,2012-09-21,2016-09-21,2015-08-26,2015-09-25,0.0,131.4,0.11593900000000001,0.100823,40.606701,t,2,572.51,3,lxidpiddsbxsbosboudacockeimpuepw,20.0,54245,12646.76,60.0,0
7463,1f409cea1f2adb25cdc8a014e7c8a995,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-07-09,2016-07-09,2013-10-30,2015-07-12,0.0,15.45,0.142819,0.0,44.31137796,f,1,240.43,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,21873,4764.3099999999995,34.9,0
7464,e48972f73886cb41feea10d016c9375b,foosdfpfkusacimwkcsosbicdxkicaua,0,2013-03-01,2016-03-01,2013-03-01,2015-03-09,0.0,18.27,0.14669400000000002,0.0,44.31137796,f,1,61.64,3,lxidpiddsbxsbosboudacockeimpuepw,13.15,18770,1199.88,60.0,0
7465,d9273bd74b4bb670ce232eb51b81a303,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-11-06,2016-06-07,2009-11-06,2015-06-08,0.0,57.7,0.140621,0.0,44.31137796,f,1,150.64,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.0,12277,1785.2,43.84,0
7466,58d665af2f689e54af5ca7491593b983,lmkebamcaaclubfxadlmueccxoimlema,0,2012-11-20,2016-11-19,2014-10-01,2015-11-21,0.0,363.63,0.095919,0.08834700000000001,58.99595196,f,1,604.58,3,lxidpiddsbxsbosboudacockeimpuepw,86.25,119551,24522.78,-40.08,0
7467,c1f04a31417a71916effd3a4efd26e19,foosdfpfkusacimwkcsosbicdxkicaua,0,2010-09-16,2016-09-16,2010-09-16,2015-09-17,0.0,18.57,0.14571099999999998,0.0,44.31137796,f,1,40.75,5,lxidpiddsbxsbosboudacockeimpuepw,12.5,35816,967.3,24.28,1
7468,77df95e1f49441bcb4a0861dcfea99fb,lmkebamcaaclubfxadlmueccxoimlema,0,2010-02-01,2016-02-01,2015-12-16,2015-02-09,0.0,18.96,0.14438399999999998,0.0,44.31137796,f,1,92.23,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,6046,915.62,66.24,0
7469,aa78648bc3ad6df683c8d8cb4ca1a174,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-09-10,2016-09-10,2009-09-10,2015-09-11,0.0,19.54,0.142819,0.0,44.31137796,f,1,209.52,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.4,28509,2709.68,19.72000000000002,0
7470,22902cb086407e8a010071db04cfc21d,foosdfpfkusacimwkcsosbicdxkicaua,20318,2011-06-10,2016-06-10,2011-06-10,2015-06-23,0.0,13.14,0.144902,0.0,44.31137796,t,4,-144.24,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,7062,1048.49,50.16,0
7471,3a30afb2dc9629bbb5bb81427bb38b28,ewpakwlliwisiwduibdlfmalxowmwpci,0,2012-03-27,2016-03-27,2012-03-27,2015-03-29,0.0,13.45,0.14669400000000002,0.0,44.31137796,f,1,118.13,4,ldkssxwpmemidmecebumciepifcamkci,13.856,5595,851.06,63.28,0
7472,5b9823915a0eec76371ea0bf5d104eb5,foosdfpfkusacimwkcsosbicdxkicaua,7076,2013-01-05,2017-01-05,2015-05-24,2016-01-06,0.0,129.73,0.117486,0.100597,40.606701,t,3,133.7,3,lxidpiddsbxsbosboudacockeimpuepw,17.320999999999998,23546,3507.36,69.12,0
7473,fa023aad2410a94cb932450ce3e42ffe,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-08-03,2016-08-03,2009-08-03,2015-08-04,0.0,16.6,0.165793,0.08853899999999999,44.31137796,f,1,44.37,6,ldkssxwpmemidmecebumciepifcamkci,10.392000000000001,3948,894.53,24.72,0
7474,3cbcdc2e58fd86173c63d29b14bf06ca,foosdfpfkusacimwkcsosbicdxkicaua,2653,2013-02-11,2016-02-10,2013-02-11,2015-02-11,0.0,131.83,0.1169,0.10001499999999999,40.606701,t,4,234.54,3,ldkssxwpmemidmecebumciepifcamkci,19.8,19520,1763.59,59.28,0
7475,75614ce0623b8fc40513e4ea906ab90f,lmkebamcaaclubfxadlmueccxoimlema,0,2010-08-20,2016-12-14,2015-05-24,2015-12-16,0.0,131.04,0.11523699999999999,0.100123,40.606701,f,1,129.2,5,ldkssxwpmemidmecebumciepifcamkci,31.05,12357,2579.77,19.5,0
7476,8aab9ae127bd3ff31300829efb2fc6e1,foosdfpfkusacimwkcsosbicdxkicaua,0,2013-02-19,2016-02-19,2014-02-24,2015-02-22,0.0,16.04,0.146688,0.0,44.31137796,f,1,66.82,3,lxidpiddsbxsbosboudacockeimpuepw,17.320999999999998,3506,528.38,86.88,1
7477,3603eac4cfd2e394130b46a4bb94ef2a,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-05-01,2016-05-01,2012-05-01,2015-05-02,0.0,16.58,0.161454,0.084198,44.31137796,f,1,144.02,4,lxidpiddsbxsbosboudacockeimpuepw,10.39,1009925,4837.5599999999995,34.44,0
7478,c4f44f72483db0904938f1b0341bf2d9,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-06-01,2016-10-18,2013-11-08,2015-10-19,0.0,0.0,0.14571099999999998,0.0,44.31137796,f,1,60.19,4,lxidpiddsbxsbosboudacockeimpuepw,15.0,6346,891.8,55.38,0
7479,ffebf6a979dd0b17a41076df1057e733,lmkebamcaaclubfxadlmueccxoimlema,0,2005-04-14,2016-09-16,2005-04-14,2015-09-17,0.0,140.94,0.11292200000000001,0.09781000000000001,40.606701,f,1,742.37,11,ldkssxwpmemidmecebumciepifcamkci,34.64,129856,14168.619999999999,26.04,0
7480,268b304c2bdf2bd7d73a9ee37a575fb6,usilxuppasemubllopkaafesmlibmsdf,4117,2012-10-04,2016-10-04,2015-09-19,2015-10-05,0.0,144.56,0.114782,0.099665,41.1052014,f,2,90.23,3,lxidpiddsbxsbosboudacockeimpuepw,20.78,16006,4707.47,69.2,0
